Year,game_id,Date,Time,Round,Stadium,City,Country,Team,team_goals,Opponent,opponent_goals,Observation
2010,729,6/18/2010, 13:30 ,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Serbia,1,Germany,0, 
2010,730,6/18/2010, 16:00 ,Group C,Ellis Park Stadium,Johannesburg ,South Africa,Slovenia,2,USA,2, 
2010,730,6/18/2010, 16:00 ,Group C,Ellis Park Stadium,Johannesburg ,South Africa,USA,2,Slovenia,2, 
2010,731,6/18/2010, 20:30 ,Group C,Cape Town Stadium,Cape Town ,South Africa,England,0,Algeria,0, 
2010,731,6/18/2010, 20:30 ,Group C,Cape Town Stadium,Cape Town ,South Africa,Algeria,0,England,0, 
2010,732,6/19/2010, 13:30 ,Group E,Durban Stadium,Durban ,South Africa,Netherlands,1,Japan,0, 
2010,732,6/19/2010, 13:30 ,Group E,Durban Stadium,Durban ,South Africa,Japan,0,Netherlands,1, 
2010,733,6/19/2010, 16:00 ,Group D,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Ghana,1,Australia,1, 
2010,733,6/19/2010, 16:00 ,Group D,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Australia,1,Ghana,1, 
2010,734,6/19/2010, 20:30 ,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Cameroon,1,Denmark,2, 
2010,734,6/19/2010, 20:30 ,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Denmark,2,Cameroon,1, 
2010,735,6/20/2010, 13:30 ,Group F,Free State Stadium,Mangaung/Bloemfontein ,South Africa,Slovakia,0,Paraguay,2, 
2010,735,6/20/2010, 13:30 ,Group F,Free State Stadium,Mangaung/Bloemfontein ,South Africa,Paraguay,2,Slovakia,0, 
2010,736,6/20/2010, 16:00 ,Group F,Mbombela Stadium,Nelspruit ,South Africa,Italy,1,New Zealand,1, 
2010,736,6/20/2010, 16:00 ,Group F,Mbombela Stadium,Nelspruit ,South Africa,New Zealand,1,Italy,1, 
2010,737,6/20/2010, 20:30 ,Group G,Soccer City Stadium,Johannesburg ,South Africa,Brazil,3,Cï¿½te d'Ivoire,1, 
2010,737,6/20/2010, 20:30 ,Group G,Soccer City Stadium,Johannesburg ,South Africa,Cï¿½te d'Ivoire,1,Brazil,3, 
2010,738,6/21/2010, 13:30 ,Group G,Cape Town Stadium,Cape Town ,South Africa,Portugal,7,Korea DPR,0, 
2010,738,6/21/2010, 13:30 ,Group G,Cape Town Stadium,Cape Town ,South Africa,Korea DPR,0,Portugal,7, 
2010,739,6/21/2010, 16:00 ,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Chile,1,Switzerland,0, 
2010,739,6/21/2010, 16:00 ,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Switzerland,0,Chile,1, 
2010,740,6/21/2010, 20:30 ,Group H,Ellis Park Stadium,Johannesburg ,South Africa,Spain,2,Honduras,0, 
2010,740,6/21/2010, 20:30 ,Group H,Ellis Park Stadium,Johannesburg ,South Africa,Honduras,0,Spain,2, 
2010,741,6/22/2010, 16:00 ,Group A,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Mexico,0,Uruguay,1, 
2010,741,6/22/2010, 16:00 ,Group A,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Uruguay,1,Mexico,0, 
2010,742,6/22/2010, 16:00 ,Group A,Free State Stadium,Mangaung/Bloemfontein ,South Africa,France,1,South Africa,2, 
2010,742,6/22/2010, 16:00 ,Group A,Free State Stadium,Mangaung/Bloemfontein ,South Africa,South Africa,2,France,1, 
2010,743,6/22/2010, 20:30 ,Group B,Durban Stadium,Durban ,South Africa,Nigeria,2,Korea Republic,2, 
2010,743,6/22/2010, 20:30 ,Group B,Durban Stadium,Durban ,South Africa,Korea Republic,2,Nigeria,2, 
2010,744,6/22/2010, 20:30 ,Group B,Peter Mokaba Stadium,Polokwane ,South Africa,Greece,0,Argentina,2, 
2010,744,6/22/2010, 20:30 ,Group B,Peter Mokaba Stadium,Polokwane ,South Africa,Argentina,2,Greece,0, 
2010,745,6/23/2010, 16:00 ,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Slovenia,0,England,1, 
2010,745,6/23/2010, 16:00 ,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,England,1,Slovenia,0, 
2010,746,6/23/2010, 16:00 ,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,USA,1,Algeria,0, 
2010,746,6/23/2010, 16:00 ,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Algeria,0,USA,1, 
2010,747,6/23/2010, 20:30 ,Group D,Soccer City Stadium,Johannesburg ,South Africa,Ghana,0,Germany,1, 
2010,747,6/23/2010, 20:30 ,Group D,Soccer City Stadium,Johannesburg ,South Africa,Germany,1,Ghana,0, 
2010,748,6/23/2010, 20:30 ,Group D,Mbombela Stadium,Nelspruit ,South Africa,Australia,2,Serbia,1, 
2010,748,6/23/2010, 20:30 ,Group D,Mbombela Stadium,Nelspruit ,South Africa,Serbia,1,Australia,2, 
2010,749,6/24/2010, 16:00 ,Group F,Ellis Park Stadium,Johannesburg ,South Africa,Slovakia,3,Italy,2, 
2010,749,6/24/2010, 16:00 ,Group F,Ellis Park Stadium,Johannesburg ,South Africa,Italy,2,Slovakia,3, 
2010,750,6/24/2010, 16:00 ,Group F,Peter Mokaba Stadium,Polokwane ,South Africa,Paraguay,0,New Zealand,0, 
2010,750,6/24/2010, 16:00 ,Group F,Peter Mokaba Stadium,Polokwane ,South Africa,New Zealand,0,Paraguay,0, 
2010,751,6/24/2010, 20:30 ,Group E,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Denmark,1,Japan,3, 
2010,751,6/24/2010, 20:30 ,Group E,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Japan,3,Denmark,1, 
2010,752,6/24/2010, 20:30 ,Group E,Cape Town Stadium,Cape Town ,South Africa,Cameroon,1,Netherlands,2, 
2010,752,6/24/2010, 20:30 ,Group E,Cape Town Stadium,Cape Town ,South Africa,Netherlands,2,Cameroon,1, 
2010,753,6/25/2010, 16:00 ,Group G,Durban Stadium,Durban ,South Africa,Portugal,0,Brazil,0, 
2010,753,6/25/2010, 16:00 ,Group G,Durban Stadium,Durban ,South Africa,Brazil,0,Portugal,0, 
2010,754,6/25/2010, 16:00 ,Group G,Mbombela Stadium,Nelspruit ,South Africa,Korea DPR,0,Cï¿½te d'Ivoire,3, 
2010,754,6/25/2010, 16:00 ,Group G,Mbombela Stadium,Nelspruit ,South Africa,Cï¿½te d'Ivoire,3,Korea DPR,0, 
2010,755,6/25/2010, 20:30 ,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Chile,1,Spain,2, 
2010,755,6/25/2010, 20:30 ,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Spain,2,Chile,1, 
2010,756,6/25/2010, 20:30 ,Group H,Free State Stadium,Mangaung/Bloemfontein ,South Africa,Switzerland,0,Honduras,0, 
2010,756,6/25/2010, 20:30 ,Group H,Free State Stadium,Mangaung/Bloemfontein ,South Africa,Honduras,0,Switzerland,0, 
2010,757,6/26/2010, 16:00 ,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Uruguay,2,Korea Republic,1, 
2010,757,6/26/2010, 16:00 ,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Korea Republic,1,Uruguay,2, 
2010,758,6/26/2010, 20:30 ,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,South Africa,USA,1,Ghana,2,Ghana win after extra time 
2010,758,6/26/2010, 20:30 ,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Ghana,2,USA,1,Ghana win after extra time 
2010,759,6/27/2010, 16:00 ,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,South Africa,Germany,4,England,1, 
2010,759,6/27/2010, 16:00 ,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,South Africa,England,1,Germany,4, 
2010,760,6/27/2010, 20:30 ,Round of 16,Soccer City Stadium,Johannesburg ,South Africa,Argentina,3,Mexico,1, 
2010,760,6/27/2010, 20:30 ,Round of 16,Soccer City Stadium,Johannesburg ,South Africa,Mexico,1,Argentina,3, 
2010,761,6/28/2010, 16:00 ,Round of 16,Durban Stadium,Durban ,South Africa,Netherlands,2,Slovakia,1, 
2010,761,6/28/2010, 16:00 ,Round of 16,Durban Stadium,Durban ,South Africa,Slovakia,1,Netherlands,2, 
2010,762,6/28/2010, 20:30 ,Round of 16,Ellis Park Stadium,Johannesburg ,South Africa,Brazil,3,Chile,0, 
2010,762,6/28/2010, 20:30 ,Round of 16,Ellis Park Stadium,Johannesburg ,South Africa,Chile,0,Brazil,3, 
2010,763,6/29/2010, 16:00 ,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Paraguay,0,Japan,0,Paraguay win on penalties (5 - 3) 
2010,763,6/29/2010, 16:00 ,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Japan,0,Paraguay,0,Paraguay win on penalties (5 - 3) 
2010,764,6/29/2010, 20:30 ,Round of 16,Cape Town Stadium,Cape Town ,South Africa,Spain,1,Portugal,0, 
2010,764,6/29/2010, 20:30 ,Round of 16,Cape Town Stadium,Cape Town ,South Africa,Portugal,0,Spain,1, 
2010,765,7/2/2010, 16:00 ,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Netherlands,2,Brazil,1, 
2010,765,7/2/2010, 16:00 ,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Brazil,1,Netherlands,2, 
2010,766,7/2/2010, 20:30 ,Quarter-finals,Soccer City Stadium,Johannesburg ,South Africa,Uruguay,1,Ghana,1,Uruguay win on penalties (4 - 2) 
2010,766,7/2/2010, 20:30 ,Quarter-finals,Soccer City Stadium,Johannesburg ,South Africa,Ghana,1,Uruguay,1,Uruguay win on penalties (4 - 2) 
2010,767,7/3/2010, 16:00 ,Quarter-finals,Cape Town Stadium,Cape Town ,South Africa,Argentina,0,Germany,4, 
2010,767,7/3/2010, 16:00 ,Quarter-finals,Cape Town Stadium,Cape Town ,South Africa,Germany,4,Argentina,0, 
2010,768,7/3/2010, 20:30 ,Quarter-finals,Ellis Park Stadium,Johannesburg ,South Africa,Paraguay,0,Spain,1, 
2010,768,7/3/2010, 20:30 ,Quarter-finals,Ellis Park Stadium,Johannesburg ,South Africa,Spain,1,Paraguay,0, 
2010,769,7/6/2010, 20:30 ,Semi-finals,Cape Town Stadium,Cape Town ,South Africa,Uruguay,2,Netherlands,3, 
2010,769,7/6/2010, 20:30 ,Semi-finals,Cape Town Stadium,Cape Town ,South Africa,Netherlands,3,Uruguay,2, 
2010,770,7/7/2010, 20:30 ,Semi-finals,Durban Stadium,Durban ,South Africa,Germany,0,Spain,1, 
2010,770,7/7/2010, 20:30 ,Semi-finals,Durban Stadium,Durban ,South Africa,Spain,1,Germany,0, 
2010,771,7/10/2010, 20:30 ,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Uruguay,2,Germany,3, 
2010,771,7/10/2010, 20:30 ,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Germany,3,Uruguay,2, 
2010,772,7/11/2010, 20:30 ,Final,Soccer City Stadium,Johannesburg ,South Africa,Netherlands,0,Spain,1,Spain win after extra time 
2010,772,7/11/2010, 20:30 ,Final,Soccer City Stadium,Johannesburg ,South Africa,Spain,1,Netherlands,0,Spain win after extra time 
2014,773,6/12/2014, 17:00 ,Group A,Arena de Sao Paulo,Sao Paulo ,Brazil,Brazil,3,Croatia,1, 
2014,773,6/12/2014, 17:00 ,Group A,Arena de Sao Paulo,Sao Paulo ,Brazil,Croatia,1,Brazil,3, 
2014,774,6/13/2014, 13:00 ,Group A,Estadio das Dunas,Natal ,Brazil,Mexico,1,Cameroon,0, 
2014,774,6/13/2014, 13:00 ,Group A,Estadio das Dunas,Natal ,Brazil,Cameroon,0,Mexico,1, 
2014,775,6/13/2014, 16:00 ,Group B,Arena Fonte Nova,Salvador ,Brazil,Spain,1,Netherlands,5, 
2014,775,6/13/2014, 16:00 ,Group B,Arena Fonte Nova,Salvador ,Brazil,Netherlands,5,Spain,1, 
2014,776,6/13/2014, 18:00 ,Group B,Arena Pantanal,Cuiaba ,Brazil,Chile,3,Australia,1, 
2014,776,6/13/2014, 18:00 ,Group B,Arena Pantanal,Cuiaba ,Brazil,Australia,1,Chile,3, 
2014,777,6/14/2014, 13:00 ,Group C,Estadio Mineirao,Belo Horizonte ,Brazil,Colombia,3,Greece,0, 
2014,777,6/14/2014, 13:00 ,Group C,Estadio Mineirao,Belo Horizonte ,Brazil,Greece,0,Colombia,3, 
2014,778,6/14/2014, 16:00 ,Group D,Estadio Castelao,Fortaleza ,Brazil,Uruguay,1,Costa Rica,3, 
2014,778,6/14/2014, 16:00 ,Group D,Estadio Castelao,Fortaleza ,Brazil,Costa Rica,3,Uruguay,1, 
2014,779,6/14/2014, 18:00 ,Group D,Arena Amazonia,Manaus ,Brazil,England,1,Italy,2, 
2014,779,6/14/2014, 18:00 ,Group D,Arena Amazonia,Manaus ,Brazil,Italy,2,England,1, 
2014,780,6/14/2014, 22:00 ,Group C,Arena Pernambuco,Recife ,Brazil,Cï¿½te d'Ivoire,2,Japan,1, 
2014,780,6/14/2014, 22:00 ,Group C,Arena Pernambuco,Recife ,Brazil,Japan,1,Cï¿½te d'Ivoire,2, 
2014,781,6/15/2014, 13:00 ,Group E,Estadio Nacional,Brasilia ,Brazil,Switzerland,2,Ecuador,1, 
2014,781,6/15/2014, 13:00 ,Group E,Estadio Nacional,Brasilia ,Brazil,Ecuador,1,Switzerland,2, 
2014,782,6/15/2014, 16:00 ,Group E,Estadio Beira-Rio,Porto Alegre ,Brazil,France,3,Honduras,0, 
2014,782,6/15/2014, 16:00 ,Group E,Estadio Beira-Rio,Porto Alegre ,Brazil,Honduras,0,France,3, 
2014,783,6/15/2014, 19:00 ,Group F,Estadio do Maracana,Rio De Janeiro ,Brazil,Argentina,2,Bosnia and Herzegovina,1, 
2014,783,6/15/2014, 19:00 ,Group F,Estadio do Maracana,Rio De Janeiro ,Brazil,Bosnia and Herzegovina,1,Argentina,2, 
2014,784,6/16/2014, 13:00 ,Group G,Arena Fonte Nova,Salvador ,Brazil,Germany,4,Portugal,0, 
2014,784,6/16/2014, 13:00 ,Group G,Arena Fonte Nova,Salvador ,Brazil,Portugal,0,Germany,4, 
2014,785,6/16/2014, 16:00 ,Group F,Arena da Baixada,Curitiba ,Brazil,IR Iran,0,Nigeria,0, 
2014,785,6/16/2014, 16:00 ,Group F,Arena da Baixada,Curitiba ,Brazil,Nigeria,0,IR Iran,0, 
2014,786,6/16/2014, 19:00 ,Group G,Estadio das Dunas,Natal ,Brazil,Ghana,1,USA,2, 
2014,786,6/16/2014, 19:00 ,Group G,Estadio das Dunas,Natal ,Brazil,USA,2,Ghana,1, 
2014,787,6/17/2014, 13:00 ,Group H,Estadio Mineirao,Belo Horizonte ,Brazil,Belgium,2,Algeria,1, 
2014,787,6/17/2014, 13:00 ,Group H,Estadio Mineirao,Belo Horizonte ,Brazil,Algeria,1,Belgium,2, 
2014,788,6/17/2014, 16:00 ,Group A,Estadio Castelao,Fortaleza ,Brazil,Brazil,0,Mexico,0, 
2014,788,6/17/2014, 16:00 ,Group A,Estadio Castelao,Fortaleza ,Brazil,Mexico,0,Brazil,0, 
2014,789,6/17/2014, 18:00 ,Group H,Arena Pantanal,Cuiaba ,Brazil,Russia,1,Korea Republic,1, 
2014,789,6/17/2014, 18:00 ,Group H,Arena Pantanal,Cuiaba ,Brazil,Korea Republic,1,Russia,1, 
2014,790,6/18/2014, 13:00 ,Group B,Estadio Beira-Rio,Porto Alegre ,Brazil,Australia,2,Netherlands,3, 
2014,790,6/18/2014, 13:00 ,Group B,Estadio Beira-Rio,Porto Alegre ,Brazil,Netherlands,3,Australia,2, 
2014,791,6/18/2014, 16:00 ,Group B,Estadio do Maracana,Rio De Janeiro ,Brazil,Spain,0,Chile,2, 
2014,791,6/18/2014, 16:00 ,Group B,Estadio do Maracana,Rio De Janeiro ,Brazil,Chile,2,Spain,0, 
2014,792,6/18/2014, 18:00 ,Group A,Arena Amazonia,Manaus ,Brazil,Cameroon,0,Croatia,4, 
2014,792,6/18/2014, 18:00 ,Group A,Arena Amazonia,Manaus ,Brazil,Croatia,4,Cameroon,0, 
2014,793,6/19/2014, 13:00 ,Group C,Estadio Nacional,Brasilia ,Brazil,Colombia,2,Cï¿½te d'Ivoire,1, 
2014,793,6/19/2014, 13:00 ,Group C,Estadio Nacional,Brasilia ,Brazil,Cï¿½te d'Ivoire,1,Colombia,2, 
2014,794,6/19/2014, 16:00 ,Group D,Arena de Sao Paulo,Sao Paulo ,Brazil,Uruguay,2,England,1, 
2014,794,6/19/2014, 16:00 ,Group D,Arena de Sao Paulo,Sao Paulo ,Brazil,England,1,Uruguay,2, 
2014,795,6/19/2014, 19:00 ,Group C,Estadio das Dunas,Natal ,Brazil,Japan,0,Greece,0, 
2014,795,6/19/2014, 19:00 ,Group C,Estadio das Dunas,Natal ,Brazil,Greece,0,Japan,0, 
2014,796,6/20/2014, 13:00 ,Group D,Arena Pernambuco,Recife ,Brazil,Italy,0,Costa Rica,1, 
2014,796,6/20/2014, 13:00 ,Group D,Arena Pernambuco,Recife ,Brazil,Costa Rica,1,Italy,0, 
2014,797,6/20/2014, 16:00 ,Group E,Arena Fonte Nova,Salvador ,Brazil,Switzerland,2,France,5, 
2014,797,6/20/2014, 16:00 ,Group E,Arena Fonte Nova,Salvador ,Brazil,France,5,Switzerland,2, 
2014,798,6/20/2014, 19:00 ,Group E,Arena da Baixada,Curitiba ,Brazil,Honduras,1,Ecuador,2, 
2014,798,6/20/2014, 19:00 ,Group E,Arena da Baixada,Curitiba ,Brazil,Ecuador,2,Honduras,1, 
2014,799,6/21/2014, 13:00 ,Group F,Estadio Mineirao,Belo Horizonte ,Brazil,Argentina,1,IR Iran,0, 
2014,799,6/21/2014, 13:00 ,Group F,Estadio Mineirao,Belo Horizonte ,Brazil,IR Iran,0,Argentina,1, 
2014,800,6/21/2014, 16:00 ,Group G,Estadio Castelao,Fortaleza ,Brazil,Germany,2,Ghana,2, 
2014,800,6/21/2014, 16:00 ,Group G,Estadio Castelao,Fortaleza ,Brazil,Ghana,2,Germany,2, 
2014,801,6/21/2014, 18:00 ,Group F,Arena Pantanal,Cuiaba ,Brazil,Nigeria,1,Bosnia and Herzegovina,0, 
2014,801,6/21/2014, 18:00 ,Group F,Arena Pantanal,Cuiaba ,Brazil,Bosnia and Herzegovina,0,Nigeria,1, 
2014,802,6/22/2014, 13:00 ,Group H,Estadio do Maracana,Rio De Janeiro ,Brazil,Belgium,1,Russia,0, 
2014,802,6/22/2014, 13:00 ,Group H,Estadio do Maracana,Rio De Janeiro ,Brazil,Russia,0,Belgium,1, 
2014,803,6/22/2014, 16:00 ,Group H,Estadio Beira-Rio,Porto Alegre ,Brazil,Korea Republic,2,Algeria,4, 
2014,803,6/22/2014, 16:00 ,Group H,Estadio Beira-Rio,Porto Alegre ,Brazil,Algeria,4,Korea Republic,2, 
2014,804,6/22/2014, 18:00 ,Group G,Arena Amazonia,Manaus ,Brazil,USA,2,Portugal,2, 
2014,804,6/22/2014, 18:00 ,Group G,Arena Amazonia,Manaus ,Brazil,Portugal,2,USA,2, 
2014,805,6/23/2014, 13:00 ,Group B,Arena da Baixada,Curitiba ,Brazil,Australia,0,Spain,3, 
2014,805,6/23/2014, 13:00 ,Group B,Arena da Baixada,Curitiba ,Brazil,Spain,3,Australia,0, 
2014,806,6/23/2014, 13:00 ,Group B,Arena de Sao Paulo,Sao Paulo ,Brazil,Netherlands,2,Chile,0, 
2014,806,6/23/2014, 13:00 ,Group B,Arena de Sao Paulo,Sao Paulo ,Brazil,Chile,0,Netherlands,2, 
2014,807,6/23/2014, 17:00 ,Group A,Estadio Nacional,Brasilia ,Brazil,Cameroon,1,Brazil,4, 
2014,807,6/23/2014, 17:00 ,Group A,Estadio Nacional,Brasilia ,Brazil,Brazil,4,Cameroon,1, 
2014,808,6/23/2014, 17:00 ,Group A,Arena Pernambuco,Recife ,Brazil,Croatia,1,Mexico,3, 
2014,808,6/23/2014, 17:00 ,Group A,Arena Pernambuco,Recife ,Brazil,Mexico,3,Croatia,1, 
2014,809,6/24/2014, 13:00 ,Group D,Estadio das Dunas,Natal ,Brazil,Italy,0,Uruguay,1, 
2014,809,6/24/2014, 13:00 ,Group D,Estadio das Dunas,Natal ,Brazil,Uruguay,1,Italy,0, 
2014,810,6/24/2014, 13:00 ,Group D,Estadio Mineirao,Belo Horizonte ,Brazil,Costa Rica,0,England,0, 
2014,810,6/24/2014, 13:00 ,Group D,Estadio Mineirao,Belo Horizonte ,Brazil,England,0,Costa Rica,0, 
2014,811,6/24/2014, 16:00 ,Group C,Arena Pantanal,Cuiaba ,Brazil,Japan,1,Colombia,4, 
2014,811,6/24/2014, 16:00 ,Group C,Arena Pantanal,Cuiaba ,Brazil,Colombia,4,Japan,1, 
2014,812,6/24/2014, 17:00 ,Group C,Estadio Castelao,Fortaleza ,Brazil,Greece,2,Cï¿½te d'Ivoire,1, 
2014,812,6/24/2014, 17:00 ,Group C,Estadio Castelao,Fortaleza ,Brazil,Cï¿½te d'Ivoire,1,Greece,2, 
2014,813,6/25/2014, 13:00 ,Group F,Estadio Beira-Rio,Porto Alegre ,Brazil,Nigeria,2,Argentina,3, 
2014,813,6/25/2014, 13:00 ,Group F,Estadio Beira-Rio,Porto Alegre ,Brazil,Argentina,3,Nigeria,2, 
2014,814,6/25/2014, 13:00 ,Group F,Arena Fonte Nova,Salvador ,Brazil,Bosnia and Herzegovina,3,IR Iran,1, 
2014,814,6/25/2014, 13:00 ,Group F,Arena Fonte Nova,Salvador ,Brazil,IR Iran,1,Bosnia and Herzegovina,3, 
2014,815,6/25/2014, 16:00 ,Group E,Arena Amazonia,Manaus ,Brazil,Honduras,0,Switzerland,3, 
2014,815,6/25/2014, 16:00 ,Group E,Arena Amazonia,Manaus ,Brazil,Switzerland,3,Honduras,0, 
2014,816,6/25/2014, 17:00 ,Group E,Estadio do Maracana,Rio De Janeiro ,Brazil,Ecuador,0,France,0, 
2014,816,6/25/2014, 17:00 ,Group E,Estadio do Maracana,Rio De Janeiro ,Brazil,France,0,Ecuador,0, 
2014,817,6/26/2014, 13:00 ,Group G,Arena Pernambuco,Recife ,Brazil,USA,0,Germany,1, 
2014,817,6/26/2014, 13:00 ,Group G,Arena Pernambuco,Recife ,Brazil,Germany,1,USA,0, 
2014,818,6/26/2014, 13:00 ,Group G,Estadio Nacional,Brasilia ,Brazil,Portugal,2,Ghana,1, 
2014,818,6/26/2014, 13:00 ,Group G,Estadio Nacional,Brasilia ,Brazil,Ghana,1,Portugal,2, 
2014,819,6/26/2014, 17:00 ,Group H,Arena de Sao Paulo,Sao Paulo ,Brazil,Korea Republic,0,Belgium,1, 
2014,819,6/26/2014, 17:00 ,Group H,Arena de Sao Paulo,Sao Paulo ,Brazil,Belgium,1,Korea Republic,0, 
2014,820,6/26/2014, 17:00 ,Group H,Arena da Baixada,Curitiba ,Brazil,Algeria,1,Russia,1, 
2014,820,6/26/2014, 17:00 ,Group H,Arena da Baixada,Curitiba ,Brazil,Russia,1,Algeria,1, 
2014,821,6/28/2014, 13:00 ,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,Brazil,1,Chile,1,Brazil win on penalties (3 - 2) 
2014,821,6/28/2014, 13:00 ,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,Chile,1,Brazil,1,Brazil win on penalties (3 - 2) 
2014,822,6/28/2014, 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Brazil,Colombia,2,Uruguay,0, 
2014,822,6/28/2014, 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Brazil,Uruguay,0,Colombia,2, 
2014,823,6/30/2014, 13:00 ,Round of 16,Estadio Nacional,Brasilia ,Brazil,France,2,Nigeria,0, 
2014,823,6/30/2014, 13:00 ,Round of 16,Estadio Nacional,Brasilia ,Brazil,Nigeria,0,France,2, 
2014,824,6/30/2014, 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Brazil,Germany,2,Algeria,1,Germany win after extra time 
2014,824,6/30/2014, 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Brazil,Algeria,1,Germany,2,Germany win after extra time 
2014,825,7/4/2014, 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,Brazil,2,Colombia,1, 
2014,825,7/4/2014, 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,Colombia,1,Brazil,2, 
2014,826,7/4/2014, 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,Brazil,France,0,Germany,1, 
2014,826,7/4/2014, 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,Brazil,Germany,1,France,0, 
2014,827,7/8/2014, 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,Brazil,1,Germany,7, 
2014,827,7/8/2014, 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,Germany,7,Brazil,1, 
2014,828,7/12/2014, 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,Brazil,0,Netherlands,3, 
2014,828,7/12/2014, 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,Netherlands,3,Brazil,0, 
2014,829,7/13/2014, 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Brazil,Germany,1,Argentina,0,Germany win after extra time 
2014,829,7/13/2014, 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Brazil,Argentina,0,Germany,1,Germany win after extra time 
2014,830,7/9/2014, 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Brazil,Netherlands,0,Argentina,0,Argentina win on penalties (2 - 4) 
2014,830,7/9/2014, 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Brazil,Argentina,0,Netherlands,0,Argentina win on penalties (2 - 4) 
2014,831,7/5/2014, 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Brazil,Netherlands,0,Costa Rica,0,Netherlands win on penalties (4 - 3) 
2014,831,7/5/2014, 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Brazil,Costa Rica,0,Netherlands,0,Netherlands win on penalties (4 - 3) 
2014,832,7/5/2014, 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Brazil,Argentina,1,Belgium,0, 
2014,832,7/5/2014, 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Brazil,Belgium,0,Argentina,1, 
2014,833,6/29/2014, 13:00 ,Round of 16,Estadio Castelao,Fortaleza ,Brazil,Netherlands,2,Mexico,1, 
2014,833,6/29/2014, 13:00 ,Round of 16,Estadio Castelao,Fortaleza ,Brazil,Mexico,1,Netherlands,2, 
2014,834,6/29/2014, 17:00 ,Round of 16,Arena Pernambuco,Recife ,Brazil,Costa Rica,1,Greece,1,Costa Rica win on penalties (5 - 3) 
2014,834,6/29/2014, 17:00 ,Round of 16,Arena Pernambuco,Recife ,Brazil,Greece,1,Costa Rica,1,Costa Rica win on penalties (5 - 3) 
